id,date,time,daypart,name,company,location,isInviteOnly,topics,formats,description,externalHref
5371,2026-06-04,14:30:00,day_afternoon,GenAi: Acquire Real Estate Swiftly,"Project Reds, Inc.",Central Park,False,AI / Agents / GenAI,other,,https://partiful.com/e/1tdv13r8Ven8DkmlqSvF?c=nQTedZI_
5426,2026-06-04,14:30:00,day_afternoon,PwC AI Roundtable,PwC,Midtown,True,AI / Agents / GenAI,other,,
5719,2026-06-04,14:30:00,day_afternoon,IBM Sports Tech Startup Challenge Showcase co-hosted with Comcast Ventures,IBM,Flatiron,False,Founder fundraising / VC;Consumer / creative / media,technical_talk_workshop;product_demo_showcase;fundraising_vc,Join IBM and Comcast Ventures for a first-of-its-kind startup pitch session on the latest and greatest in sports technology. As part of the IBM Sports Tech…,https://partiful.com/e/Xjjtc1Cr1VTMlBMCMvcY?
247,2026-06-04,15:00:00,day_afternoon,AI Agents in Healthcare: Who Owns the Intelligence?,Amigo.AI,Flatiron,True,AI / Agents / GenAI;Health / bio / wellness;Consumer / creative / media,other,,
4398,2026-06-04,15:00:00,day_afternoon,Secondary is Primary Panel & Happy Hour,Manhattan Venture Partners,SoHo,False,Consumer / creative / media,community_networking,,https://partiful.com/e/Qe0yJoqr1sgMYukouF73?c=9iRe-4Sq
4502,2026-06-04,15:00:00,day_afternoon,Wear Your Coach: A Live Wearable Movement Demo,Dongan Electrical Engineering,Chinatown,False,Consumer / creative / media,technical_talk_workshop;product_demo_showcase,,https://partiful.com/e/wzyk1u8WVdwAoMGw0ceX
5082,2026-06-04,15:00:00,day_afternoon,Zero to Unicorn: Surprise Founder Fireside,Unicorner,Chelsea,False,Founder fundraising / VC,other,,https://partiful.com/e/ApHnxYHtB9fZYBmsj0g5
5428,2026-06-04,15:00:00,day_afternoon,The Founder Match,Inception Studio,Flatiron,True,Founder fundraising / VC,other,,
4471,2026-06-04,15:30:00,day_afternoon,Construction: From Firefighting to Foresight,Jobotics,Financial District,False,AI infra / devtools / cloud,other,"Construction projects generate massive amounts of data - but most teams still operate reactively, constantly “firefighting” issues instead of preventing th…",https://partiful.com/e/Zvvlqyq8a1QOStZXGQry
5795,2026-06-04,15:30:00,day_afternoon,"AI Cruise Happy Hour with AGI House, Alpha Square Group",AGI House,East Village,True,AI / Agents / GenAI;Consumer / creative / media,community_networking,,
6243,2026-06-04,15:30:00,day_afternoon,Healthcare Power Walk for Real Talk,Lowenstein Sandler,Central Park,False,Health / bio / wellness;Consumer / creative / media,community_networking;wellness_social,,https://partiful.com/e/1mYYwDoQV3EtIxTp2kU6
4029,2026-06-04,16:00:00,day_afternoon,Peacock Hill Web3 Open Space Circle,PEACOCK HILL PRODUCTIONS,Midtown,False,Fintech / finance;Climate / deeptech / hardware,product_demo_showcase,,https://partiful.com/e/urfFckPmvamG39em2KPC
4228,2026-06-04,16:00:00,day_afternoon,Happy Hour with Qapita,Qapita,Chinatown,False,AI infra / devtools / cloud,technical_talk_workshop;community_networking,,https://partiful.com/e/8UaZ7T4xlzKG1R2LeAvY
4623,2026-06-04,16:00:00,day_afternoon,Female Founder Pitch Day! +networking,Fierce Foundry,Midtown,False,Founder fundraising / VC;Diversity / women / international,community_networking;fundraising_vc,,https://partiful.com/e/LLiCxUejAn5y5prqxhg2
4694,2026-06-04,16:00:00,day_afternoon,From First Principles: Physics AI for the Next Era of Industrial Innovation,PhysicsX,Flatiron,False,AI / Agents / GenAI;Consumer / creative / media;Climate / deeptech / hardware,other,"The way complex physical systems are designed and built is changing. AI-driven simulation is compressing development cycles, unlocking design spaces that w…",https://partiful.com/e/NEVIHlvoy0l9uAXH63P5
5103,2026-06-04,16:00:00,day_afternoon,LP Collective Happy Hour,Generous Ventures,Midtown,False,Consumer / creative / media,community_networking,We are bringing together NYC's LP community and those visiting for connecting before late evening events. This is the second year of this gathering. This e…,https://partiful.com/e/sjSEn3PFnoEkbggGFIVq
5151,2026-06-04,16:00:00,day_afternoon,Learn to pitch press workshop,Rock Yard Ventures,Union Square,False,Founder fundraising / VC;Consumer / creative / media,technical_talk_workshop;fundraising_vc,,https://partiful.com/e/Ij7ljdnLIT3ixkj3yh1g
5184,2026-06-04,16:00:00,day_afternoon,ANCHOR OUT A private sunset sail with AI leaders,Lyzr,Midtown,False,AI / Agents / GenAI,other,,https://partiful.com/e/wJ3YKRmuytbMEH7s1AP5
5205,2026-06-04,16:00:00,day_afternoon,The Future of The Store Floor,VAULT,Financial District,True,other,other,,
5372,2026-06-04,16:00:00,day_afternoon,Shipping Faster with AI Coding Agents - What's Working and What's Not,Driver AI,SoHo,False,AI / Agents / GenAI;Founder fundraising / VC,technical_talk_workshop;fundraising_vc,"Join Driver AI for an exclusive evening panel during NY Tech Week, bringing together engineering leaders, investors, and operators navigating the shift to …",https://partiful.com/e/5K5c4eODrGPKME7or20H
5790,2026-06-04,16:00:00,day_afternoon,Deel & a16z Masterclass: A founder's guide to building the world's fastest growing company,Deel,Midtown,False,Founder fundraising / VC;GTM / marketing / creator;Consumer / creative / media,technical_talk_workshop,"A rare, fireside conversation with two architects of hypergrowth: Shuo Wang (Deel Co-Founder & CRO—who helped build the world's fastest growing company, su…",https://partiful.com/e/pqEys4amaG8z14ZJnDGF
5791,2026-06-04,16:00:00,day_afternoon,The Future of AI Personalization,Zeta Global,Murray Hill,False,AI / Agents / GenAI;Diversity / women / international,other,,https://partiful.com/e/ac0iqK6LBUY1d4uFpXxp?
5801,2026-06-04,16:00:00,day_afternoon,Bodega and Small Business Innovation Summit - Digitizing the Corner Store,Bodega and Small Business Group,,False,other,technical_talk_workshop,,https://partiful.com/e/K5lGeT64lmY0bPqejje4?c=gLDxMns-
5721,2026-06-04,16:30:00,day_afternoon,The Future of Tech & Talent in NYC: A New Hub for Startups | Panel & Cocktail Reception,IBM,Flatiron,False,AI / Agents / GenAI;Founder fundraising / VC;Consumer / creative / media,community_networking;wellness_social,"NYC is giving Silicon Valley a run for its money and its tech talent. Startups are moving to NYC from SF, and the age of founders decreases by the minute. …",https://partiful.com/e/M22GC4aLfY3Rf3wS80SR?c=8lfq-lWI
5809,2026-06-04,16:30:00,day_afternoon,Sip & Scale 2026,Accessible AI for All,Midtown,False,AI / Agents / GenAI;Consumer / creative / media,community_networking,"Create party invitations online for any event. Design custom invites in seconds, and send invites instantly with our free invitation maker!",https://partiful.com/events/l5ZDdLiowT38u4m6924Q/edit
38,2026-06-04,17:00:00,evening,NYC Chief of Staff Happy Hour,Ask a Chief of Staff,Flatiron,False,other,community_networking,"Join us for the NYC Chief of Staff Happy Hour this NY Tech Week! This is a chance to connect with fellow Chiefs of Staff, swap stories, and take a breathe…",https://partiful.com/e/3C8IkdVR36fsPzTyJMGR
67,2026-06-04,17:00:00,evening,Claude Code Hackathon - Build an Agentic Team,Elevate Online,Chelsea,False,AI / Agents / GenAI,technical_talk_workshop,Hackathon workshop style where we teach and guide attendees how to build agentic teams with Claude Code that scrape the web and surface relevant informatio…,https://partiful.com/e/W1wgKUzLIYEUHksaomkD
3994,2026-06-04,17:00:00,evening,The Journey of an Acquired Founder,Atlassian,Flatiron,False,Founder fundraising / VC,other,,https://partiful.com/e/iC3xjF6JPm0iKeTkvCCG
4020,2026-06-04,17:00:00,evening,SE Improv Night + Happy Hour,Navattic,Midtown,False,other,community_networking,,https://partiful.com/e/rYca2LKVj8ucbtBacm8C
4049,2026-06-04,17:00:00,evening,Beauty as Infrastructure: How the Hospitality Industry is Redefining the Guest Experience,Triple Eight Creative,Union Square,True,AI infra / devtools / cloud;Health / bio / wellness,technical_talk_workshop,,
4114,2026-06-04,17:00:00,evening,Legendary Ventures #NYTechWeek,Legendary Ventures,Midtown,False,Founder fundraising / VC;Consumer / creative / media,fundraising_vc,"Legendary Ventures is hosting an exclusive shindig for investors, founders, and entrepreneurs to share, learn, and engage each other in the VC ecosystem. A…",https://partiful.com/e/sVle9BfwwyLeKURBoPEC
4150,2026-06-04,17:00:00,evening,Ultimate startup mixer,Startup+,East Village,False,Consumer / creative / media,community_networking,,https://partiful.com/e/WeAEyXk7Z8ZVyIvTgn1P
4190,2026-06-04,17:00:00,evening,Brown Girls on the Rise,American South Asian Network,Midtown,False,Consumer / creative / media;Diversity / women / international,other,"Brown Girls on the Rise is an evening conversation centering the voices, journeys, and leadership of South Asian and Brown women across tech, startups, and…",https://partiful.com/e/tBeCQBUTILQSESj8hP3m
4199,2026-06-04,17:00:00,evening,Build Agents with TheVibeFounder,TheVibeFounder,Flatiron,False,AI / Agents / GenAI;Founder fundraising / VC,technical_talk_workshop,,https://partiful.com/e/wBX9hRAZ70hPhugZfvHY
4205,2026-06-04,17:00:00,evening,AI Leader Dinner,TrueLogic,Financial District,True,AI / Agents / GenAI,community_networking,,
4302,2026-06-04,17:00:00,evening,Climate Scaling Summit: Financing the Full Capital Stack,Los Angeles Cleantech Incubator (LACI),Brooklyn,False,AI infra / devtools / cloud;Founder fundraising / VC;Climate / deeptech / hardware,technical_talk_workshop;fundraising_vc,,https://partiful.com/e/SzwFkltgl0ehKttHyzAN
4314,2026-06-04,17:00:00,evening,Human in the Loop: Marketing & AI,CREWASIS,Lower East Side,False,AI / Agents / GenAI;GTM / marketing / creator;Consumer / creative / media,other,,https://partiful.com/e/0686jCvpOQUbYoBTLKXh?f=1&photo=all
4344,2026-06-04,17:00:00,evening,AI Velocity Fund: Strategy & Launch Discussion,"AI Velocity Fund, LLC",Financial District,False,AI / Agents / GenAI;AI infra / devtools / cloud,technical_talk_workshop,We’re officially unveiling AI Velocity Trading at Tech Week. Our high-performance infrastructure is designed for traders who demand systematic rigor. This…,https://partiful.com/e/vfUtZSxua5sANHaUJPdb
4356,2026-06-04,17:00:00,evening,Founders & Investors Soiree |,Supermoon,Flatiron,False,Founder fundraising / VC,fundraising_vc,,https://partiful.com/e/fcS1sPOYoO4R7xf3egac
4421,2026-06-04,17:00:00,evening,"Don't Call It That — Naming, Brand & GTM with Eli Altman",get.tech,Hudson Yards,False,Founder fundraising / VC;GTM / marketing / creator;Consumer / creative / media,fundraising_vc,"Your startup's name is doing more work than your pitch deck — and most founders get it wrong. . Drinks, good people, and a take-home naming kit. Eli Altman…",https://partiful.com/e/jeb9AxJN56eYiF5etSjH
4535,2026-06-04,17:00:00,evening,AI Comedy Roast + Happy Hour,WorkClaw,Midtown,False,AI / Agents / GenAI,community_networking,,https://partiful.com/e/7QRI7F6JJM3BSJw6dEj5?c=OjXHZPl6
4566,2026-06-04,17:00:00,evening,"Ready for Anything; preparing for IPO, Spac and Unexpected Capital Market Shifts",Protiviti,Midtown,True,AI infra / devtools / cloud;Founder fundraising / VC;Consumer / creative / media,technical_talk_workshop;fundraising_vc,,
4628,2026-06-04,17:00:00,evening,founder wellness,The Collective,East Village,False,Founder fundraising / VC;Health / bio / wellness,community_networking;wellness_social,,https://partiful.com/e/roBdpE5BbsISagoa8CzN
4710,2026-06-04,17:00:00,evening,Innovation at the Regulatory Frontier: A Digital Assets Cocktail Evening,Fox Rothschild,Midtown,False,AI / Agents / GenAI,other,,https://partiful.com/e/BLHCHSAj6duohcGynakT
4711,2026-06-04,17:00:00,evening,Tech Pulse 2030- AI 2030 New York Event,AI2030,Gramercy Park,True,AI / Agents / GenAI,other,,
4769,2026-06-04,17:00:00,evening,Crypto and AI Rooftop Mixer with Manatt + North Island Ventures,Manatt,Midtown,False,AI / Agents / GenAI;Fintech / finance,community_networking,,https://partiful.com/e/nnaHoXkj6VVkLNImNNxJ
4807,2026-06-04,17:00:00,evening,Cocktails & Capital,DealMaker,West Village,False,AI / Agents / GenAI;AI infra / devtools / cloud;Founder fundraising / VC,technical_talk_workshop;fundraising_vc,"The future of capital is being built by the people in this room. Join DealMaker in New York for an intimate evening with founders, investors, operators, an…",https://partiful.com/e/zdVRzPuuWzJci0dvBipE
4848,2026-06-04,17:00:00,evening,Unreal NYC - NY Tech Week Special,Agile Lens,Midtown,False,other,community_networking,"Join for a special New York Tech Week edition of the Unreal NYC Meetup, where attendees dive into the latest features of Unreal Engine and connect with pro…",https://partiful.com/e/kNzjYKYZPsXC63XE7Jn6
4856,2026-06-04,17:00:00,evening,Markets Happy Hour & Co-Founders Chat,True Markets,Greenwich Village,False,Founder fundraising / VC;Fintech / finance;Consumer / creative / media,technical_talk_workshop;community_networking,"True Markets is hosting a happy hour at our NoHo office on Bond Street, bringing together the top founders, traders, and builders across fintech and crypto…",https://partiful.com/e/gb4EHH1wLy3dGjA7uBtu
4972,2026-06-04,17:00:00,evening,Fashion Hackathon by Fashion Forward,Fashion Forward,Flatiron,False,Consumer / creative / media,technical_talk_workshop,,https://partiful.com/e/9Og1H8nulI9zPH9OxEco?c=FYq9jAMd
5003,2026-06-04,17:00:00,evening,EdTech Rooftop: Founders & Leaders (Drinks on us),Neocoast,Midtown,False,Founder fundraising / VC,other,,https://partiful.com/e/v5HOrZHjo2oq7YvxwxYx
5011,2026-06-04,17:00:00,evening,Ecom in the Age of AI Happy Hour,Haven,SoHo,False,AI / Agents / GenAI,community_networking,,https://partiful.com/e/W8Zz3f2lutZZRksKD1hr
5020,2026-06-04,17:00:00,evening,Beyond Architecture: Closing the Performance Gap with Cultural Infrastructure Event.,TAD,Midtown,True,AI infra / devtools / cloud;Consumer / creative / media,technical_talk_workshop,,
5175,2026-06-04,17:00:00,evening,Stakeholder Risk: The Hidden Driver of Value Creation & Loss,The Vertical,Midtown,False,other,other,,https://partiful.com/e/rHqfTd6Pxla6Sy7xkpkp
5186,2026-06-04,17:00:00,evening,"The New CS Skill Set: Build the System, Become the Strategist",Women of Customer Success,SoHo,False,Diversity / women / international,technical_talk_workshop,,https://partiful.com/e/GEDtdJiI0ZyMgIDvwZRh
5244,2026-06-04,17:00:00,evening,She's Selling: Building the $3.3T Future of Female Exits with Fintech,Exette,Flatiron,False,AI / Agents / GenAI;Fintech / finance;Consumer / creative / media;Diversity / women / international,technical_talk_workshop,"Women represent nearly half of all business owners in America, yet only 1% will ever exit. The resources to start and scale are available, but the support …",https://partiful.com/e/rlMYu1yn8OTgJ0Vbaopm
5309,2026-06-04,17:00:00,evening,AI Launch Party,Pinecone,Flatiron,False,AI / Agents / GenAI;Consumer / creative / media,community_networking,,https://partiful.com/e/47mPwA31ZZoWx6Tzozgr
5313,2026-06-04,17:00:00,evening,Startup Pitch Night,Founder Social Club,Brooklyn,False,Founder fundraising / VC;Consumer / creative / media,community_networking;fundraising_vc,This event is a part of #NYTechWeek—a week of events hosted by VCs and startups to bring together the tech ecosystem. Learn more at www.tech-week.com.,https://partiful.com/e/vUVTDsFNoe4i4aGWbY1o
5455,2026-06-04,17:00:00,evening,Financial Markets and AI - From trading to risk management,Carry,Financial District,False,AI / Agents / GenAI;Consumer / creative / media,other,,https://partiful.com/e/XRh7BkU0gaV0FlYEwU32
5605,2026-06-04,17:00:00,evening,Product Meetup by Lenny's Newsletter,Lenny's Newsletter,Greenwich Village,False,Founder fundraising / VC;GTM / marketing / creator;Consumer / creative / media,product_demo_showcase;community_networking,"Calling all product people – founders, product managers, product marketing managers, designers, etc. Come through for drinks, meet fellow product folks, an…",https://partiful.com/e/9f5IxBLEiOhNjijLN7h3
5695,2026-06-04,17:00:00,evening,Product Meetup by Lenny's Newsletter,Lenny's Newsletter,Greenwich Village,False,Founder fundraising / VC;GTM / marketing / creator;Consumer / creative / media,product_demo_showcase;community_networking,"Calling all product people – founders, product managers, product marketing managers, designers, etc. Come through for drinks, meet fellow product folks, an…",https://partiful.com/e/9f5IxBLEiOhNjijLN7h3?c=G9a1MaXb
5776,2026-06-04,17:00:00,evening,Infinite Impact Lab: From Invisible Work to Undeniable Proof,Growing the Middle,Midtown,False,Consumer / creative / media,technical_talk_workshop,"Infinite Impact Lab is a hands-on workshop for professionals, operators, and team leaders who are doing meaningful work but struggling to clearly articulat…",https://partiful.com/e/AgSHwfX52RKiTIHXYcLH?c=D0q5ij2t
5778,2026-06-04,17:00:00,evening,WSC- AI vs Human Debate Night,Women's Society of Cyberjutsu,Chelsea,False,AI / Agents / GenAI;AI infra / devtools / cloud;Founder fundraising / VC;Consumer / creative / media;Diversity / women / international,other,"This event is open to students, cybersecurity professionals, tech founders, recruiters, career changers, and anyone interested in the future of AI and secu…",https://partiful.com/e/Cig2PY1aZru3nhBQhMfj?c=s6rN3nhc
5802,2026-06-04,17:00:00,evening,NY Tech Week Happy Hour,Struck Capital,Chelsea,False,AI infra / devtools / cloud;Founder fundraising / VC;Consumer / creative / media,technical_talk_workshop;community_networking;fundraising_vc,"Create party invitations online for any event. Design custom invites in seconds, and send invites instantly with our free invitation maker!",https://partiful.com/events/ZcJfnEMAhDF3jdpLXIZi/edit
5804,2026-06-04,17:00:00,evening,"Physical AI, World Models & Spatial Intelligence",Nucleus4D,Flatiron,False,AI / Agents / GenAI;Founder fundraising / VC;Consumer / creative / media,technical_talk_workshop;fundraising_vc,"The builders of Physical AI are converging on New York. Join Nucleus and a curated group of founders, engineers, and investors for drinks and conversation …",https://partiful.com/events/iPG3ECBjiSVSQKLrDvJs
5810,2026-06-04,17:00:00,evening,Mixer with Justworks,Justworks,Financial District,True,other,community_networking,,
5811,2026-06-04,17:00:00,evening,Mastering the Shift: Becoming an Agentic Engineer,Melting,Chinatown,True,AI / Agents / GenAI,other,,
6225,2026-06-04,17:00:00,evening,a16z Future of Media Soirée,a16z,SoHo,False,GTM / marketing / creator;Consumer / creative / media,other,,https://partiful.com/e/NZ9HUBqar16zcrsqsxpQ
116,2026-06-04,17:30:00,evening,Transformation Through AI: The Trust Layer Beneath AI,Beyond Capital,Flatiron,True,AI / Agents / GenAI;AI infra / devtools / cloud;Founder fundraising / VC,technical_talk_workshop;fundraising_vc,,
3989,2026-06-04,17:30:00,evening,Somarae Somatic Wellness Event,Somarae,Meatpacking District,False,Health / bio / wellness;Consumer / creative / media,wellness_social,,https://partiful.com/e/BZqpixojsn6MKtOvYbBb?
4187,2026-06-04,17:30:00,evening,Voice AI Mixer: New York Tech Week,Agora,Midtown,False,AI / Agents / GenAI,community_networking,,https://partiful.com/e/6tGWbwFLINhov8Qc0U83
4425,2026-06-04,17:30:00,evening,Latinos In VC VolI,Colectivo,Midtown,False,Founder fundraising / VC;Diversity / women / international,fundraising_vc,,https://partiful.com/e/f6KrALsCB9k0DXqcG63d
4440,2026-06-04,17:30:00,evening,"Data + UX in the Reality of AI agents, synthetic users",STELLANS.io,Union Square,False,AI / Agents / GenAI;AI infra / devtools / cloud,other,,https://partiful.com/e/m5xlxRZNLV9VsZZ97lGf
4812,2026-06-04,17:30:00,evening,AI Ops in Action: Live Demos + Founder Showcases,AutoOpsStack,SoHo,False,AI / Agents / GenAI;Founder fundraising / VC,technical_talk_workshop;product_demo_showcase,,https://partiful.com/e/deH1UugMJh8eLejlukJ5
4832,2026-06-04,17:30:00,evening,"Travel, Recharged!",Nappr,Union Square,False,Consumer / creative / media,other,"We're BACK baby! Calling all travel techies, remote workers and anyone who's ever jet-setted just for the heck of it. Nappr and Flex N' Fly are rolling int…",https://partiful.com/e/Jl1DEHZSKYd66t6P0OHA
5029,2026-06-04,17:30:00,evening,Contech Alliance Trivia Happy Hour,Contech Alliance,Midtown,False,Founder fundraising / VC;Consumer / creative / media,community_networking;fundraising_vc,This event is a part of #NYTechWeek—a week of events hosted by VCs and startups to bring together the tech ecosystem. Learn more at www.tech-week.com.,https://partiful.com/e/VHXdo63oVAkJ7tXkD0ie
5090,2026-06-04,17:30:00,evening,Doing More With Less (On Purpose): Scaling the AI-Native Startup,Cogent Security,SoHo,False,AI / Agents / GenAI;AI infra / devtools / cloud;Consumer / creative / media,other,"Most startups hire their way to scale. We're trying something different. At Cogent Security, every function is being built with AI at the core, not bolted …",https://partiful.com/e/dhReyZzxqXT2o2XLNjOT
5179,2026-06-04,17:30:00,evening,Telemetry on Tap: Mobile Engineering Happy Hour,bitdrift,Flatiron,False,Consumer / creative / media,technical_talk_workshop;community_networking,"The mobile engineers are taking over. bitdrift is bringing together NYC's sharpest mobile devs for an evening of real tech talks, an honest Q&A panel, and …",https://partiful.com/e/xq5OTmCRLm1PKm3Una2E
5234,2026-06-04,17:30:00,evening,Practical AI for Agencies,Savas Labs,Flatiron,False,AI / Agents / GenAI;Founder fundraising / VC,technical_talk_workshop;fundraising_vc,"A closed-door roundtable for agency leaders — 20 seats, no slides, no pitches. Savas Labs opens with an honest read-out on what's actually changed after tw…",https://partiful.com/e/YJv70hysQ7Qz9yB9Dxkn
5312,2026-06-04,17:30:00,evening,"Build Anywhere, Scale Everywhere: Global Founders Walk",Afro Adventurer,SoHo,False,Founder fundraising / VC;Diversity / women / international,technical_talk_workshop;community_networking;wellness_social,,https://partiful.com/e/s4Oj5daPuG8kw5MqKOQV?c=OXzCdFeK
5321,2026-06-04,17:30:00,evening,"Frontiers in Computing: Quantum, Chips, Semiconductors",H*QUOTIENT,Midtown,False,other,other,,https://partiful.com/e/BAZ9mOpGGbNBVF8wCvJA
5806,2026-06-04,17:30:00,evening,Barsys Tech Week Happy Hour,Barsys,Midtown,False,AI / Agents / GenAI;Founder fundraising / VC;GTM / marketing / creator;Consumer / creative / media,community_networking,"Barsys is hosting a laid-back happy hour during NY Tech Week for a curated crowd of founders, creators, and operators. Come for the cocktails, stay for the…",https://partiful.com/e/wxObiQNzth3nAApeyYWG?
5808,2026-06-04,17:30:00,evening,"Finance, Liquidity and the Secondary Market",Hartman Venture Advisors PLLC,Midtown,False,Fintech / finance;Consumer / creative / media,other,,https://partiful.com/e/GMuhXnIAio3ZYZdZ56M7
5813,2026-06-04,17:30:00,evening,The Next Generation of Wealth Creators: From Influence to Equity,Lazard Wealth,Midtown,False,GTM / marketing / creator;Fintech / finance;Consumer / creative / media,technical_talk_workshop,"The creator economy is evolving. Today’s most impactful creators, athletes, and influencers aren’t just building audiences—they’re building businesses, own…",https://partiful.com/e/QYBJTmEeWSbkEgCpIc0d
6182,2026-06-04,17:30:00,evening,"Putting the ""AI"" in Learning",Zo Computer,Flatiron,False,AI / Agents / GenAI;Consumer / creative / media,other,,https://partiful.com/e/oSKdFZqbiwxr0frzonCz?c=_Lbzxosc
10,2026-06-04,17:45:00,evening,Vertical AI in Accounting,Adaptive,Central Park,False,AI / Agents / GenAI,other,,https://partiful.com/e/B6yvP8U2ZeeL3tVCudrZ
5728,2026-06-04,17:45:00,evening,Creative Frequency: Tech x Creator Social,Wells Fargo TMT Investment Banking,Lower East Side,False,GTM / marketing / creator;Fintech / finance;Consumer / creative / media,community_networking,,https://partiful.com/e/EuXFQer0qIBFcE0xOhBX
32,2026-06-04,18:00:00,evening,South Asian Tech Week Mixer Ed. IV,Mango NYC,Lower East Side,False,Consumer / creative / media;Diversity / women / international,community_networking;wellness_social,"For our 4th year running, Mango NYC is running back our annual Tech Week mixer for South Asian professionals in the city! Expect great drinks, conversation…",https://partiful.com/e/0L84J8nQjMRq0eyBW4Do
194,2026-06-04,18:00:00,evening,Becoming While Building,Karamacare,Union Square,False,Consumer / creative / media,technical_talk_workshop,,https://partiful.com/e/BHebxeHV8NH7GxZdypXE?
195,2026-06-04,18:00:00,evening,Gen Z Founder + Creator Mixer,GenZtea,East Village,False,Founder fundraising / VC;GTM / marketing / creator;Consumer / creative / media,community_networking,,https://partiful.com/e/T7KQRZ1EBzOI0lhAdXwp
212,2026-06-04,18:00:00,evening,3rd Annual VC Rooftop Happy Hour,Alpha Partners,Midtown,False,AI infra / devtools / cloud;Founder fundraising / VC;GTM / marketing / creator;Consumer / creative / media,technical_talk_workshop;community_networking;fundraising_vc;wellness_social,"Interwoven Ventures, Runway Growth Capital, and Alpha Partners are excited to invite you to the 3rd Annual VC Rooftop Happy Hour. Join us for an evening of…",https://partiful.com/e/0Bld4RlEWBDPwVQIOtT4
222,2026-06-04,18:00:00,evening,"Women’s Physiology in AI, Performance & Longevity",AskPetal,Chelsea,False,AI / Agents / GenAI;Diversity / women / international,other,,https://partiful.com/e/n5x8mA6dCodI2A53nAtk
223,2026-06-04,18:00:00,evening,New York Tech Week Afrobeats Party,Travelbay,Upper Manhattan,False,Consumer / creative / media,community_networking,,https://partiful.com/e/sQabZ7OHPLufkb0Kgk4W
251,2026-06-04,18:00:00,evening,AI in Fashion Happy Hour,Mirror Mirror AI,Chelsea,False,AI / Agents / GenAI;GTM / marketing / creator;Consumer / creative / media,community_networking,"Step into an evening with Mirror Mirror AI, where fashion meets AI. Join us during NY Tech Week for an intimate evening with models, brands, and friends ac…",https://partiful.com/e/b5KGzALeA3ztN4cWC76B?c=RKIC9gAU
258,2026-06-04,18:00:00,evening,Personalized Career Journeys: Future of AI x Edu,Rita Group,SoHo,False,AI / Agents / GenAI;Consumer / creative / media,other,,https://partiful.com/e/UFhy6AtOcwhsalPnpYsB
4067,2026-06-04,18:00:00,evening,Sunset Sips & Sushi with Female Founders and Execs,New Enterprise Associates,Union Square,False,Founder fundraising / VC;Diversity / women / international,other,,https://partiful.com/e/WWPAAjfT9ybpzmNwU0UZ
4156,2026-06-04,18:00:00,evening,European Cafe Night for VCs and Founders,Reitler Law,Flatiron,False,Founder fundraising / VC,fundraising_vc,,https://partiful.com/e/Umw3coh8ELu8mNKoRqWT
4163,2026-06-04,18:00:00,evening,Franchise Demo Night,Wefranch,Virtual (NYC),False,Fintech / finance;Consumer / creative / media,technical_talk_workshop;product_demo_showcase,Top 1% of highest earners in the US aren’t investment bankers or tech entrepreneurs- they are small business owners (WSJ post titled Stealthy Wealthy). Fra…,https://partiful.com/e/oFvkD9veGJyteOs39NCl
4191,2026-06-04,18:00:00,evening,Agents at Scale,Deskree,SoHo,False,AI / Agents / GenAI,other,,https://partiful.com/e/6BlGFmwIdpyndqyLYS2v?c=bv5YqCoL
4230,2026-06-04,18:00:00,evening,"Brews, Pitch & Chill","SafeStops Global, Inc.",,False,Founder fundraising / VC;Diversity / women / international,fundraising_vc,"Join us for an evening of fresh ideas and cold brews as we bring together the brightest minds in the local tech scene for Techweek. Our ""Brews, Pitch and C…",https://partiful.com/e/qZn5XHYuMR373Ah1MIen?c=xf14_TXE
4238,2026-06-04,18:00:00,evening,Pmai: AI GTM Workshop,Pioneering Minds AI,Midtown,False,AI / Agents / GenAI;GTM / marketing / creator,technical_talk_workshop,,https://partiful.com/e/Q50pWz1Jw0pVwULvZ8WA
4253,2026-06-04,18:00:00,evening,AEO + PR = Your Winning Comms Strategy,SUSO Digital,Flatiron,False,other,other,,https://partiful.com/e/FHQzZG7KWORsvYyorbhQ
4324,2026-06-04,18:00:00,evening,Finance Leaders Tee Off - TechWeek Mixer Hosted by BILL and DualEntry,BILL,Midtown,False,Fintech / finance,community_networking,,https://partiful.com/e/TPywyXANl1kJ9N385RDw
4325,2026-06-04,18:00:00,evening,Off the Record: Tech & Media Mixer at,InPress,Midtown,False,GTM / marketing / creator;Consumer / creative / media,community_networking,,https://partiful.com/e/1gPW73Afek9kp0i6nZNc
4347,2026-06-04,18:00:00,evening,"The New Arena: How Sports, Media, and Commerce Collide",Capitalize VC,Chelsea,False,AI infra / devtools / cloud;Founder fundraising / VC;GTM / marketing / creator;Consumer / creative / media,technical_talk_workshop;fundraising_vc,"Join us for 'The New Arena: How Sports, Media & Commerce Collide' for an engaging panel of industry leaders discussing the way sports & media, commerce, an…",https://partiful.com/e/TvlF0H0cSQa9lSMDxEqU?c=JbiNWAgj
4400,2026-06-04,18:00:00,evening,AI & Arts Sip and Learn at Lumas Gallery SoHo NYC,LUMAS Gallery,SoHo,False,AI / Agents / GenAI;Consumer / creative / media,other,,https://partiful.com/e/cwByFgUxH8YwBKozvBcP
4432,2026-06-04,18:00:00,evening,AI in CPG & Retail,Glimpse,Gramercy Park,False,AI / Agents / GenAI,other,,https://partiful.com/e/9W1eBGct3noonDwcYkad
